scenario_id,domain,violation_family,method,expected_violation,detected,risk,expected_behavior
health_007_2_benign_authorized_detail,health,benign_authorized_detail,pairwise_dependency_suite,False,False,0.0,allow scoped disclosure
health_007_2_benign_authorized_detail,health,benign_authorized_detail,risk_heuristic_privacy_linter,False,False,0.0,allow scoped disclosure
health_007_2_benign_authorized_detail,health,benign_authorized_detail,keyword_sensitive_privacy_linter,False,False,0.0,allow scoped disclosure
health_007_2_benign_authorized_detail,health,benign_authorized_detail,dependent_policy_full,False,False,0.0,allow scoped disclosure
health_007_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_consent,False,False,0.0,allow scoped disclosure
health_007_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_threshold,False,False,0.0,allow scoped disclosure
health_007_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_enhanced_audit,False,False,0.0,allow scoped disclosure
health_007_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_purpose_field,False,False,0.0,allow scoped disclosure
health_007_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_jurisdiction_field,False,False,0.0,allow scoped disclosure
health_008_2_benign_authorized_detail,health,benign_authorized_detail,schema_validation,False,False,0.0,allow scoped disclosure
health_008_2_benign_authorized_detail,health,benign_authorized_detail,role_matrix,False,False,0.0,allow scoped disclosure
health_008_2_benign_authorized_detail,health,benign_authorized_detail,object_policy_tests,False,False,0.0,allow scoped disclosure
health_008_2_benign_authorized_detail,health,benign_authorized_detail,field_policy_tests,False,False,0.0,allow scoped disclosure
health_008_2_benign_authorized_detail,health,benign_authorized_detail,audit_contract_tests,False,False,0.0,allow scoped disclosure
health_008_2_benign_authorized_detail,health,benign_authorized_detail,aggregation_only_tests,False,False,0.0,allow scoped disclosure
health_008_2_benign_authorized_detail,health,benign_authorized_detail,basic_policy_aware_full,False,False,0.0,allow scoped disclosure
health_008_2_benign_authorized_detail,health,benign_authorized_detail,purpose_field_contract_tests,False,False,0.0,allow scoped disclosure
health_008_2_benign_authorized_detail,health,benign_authorized_detail,consent_scope_contract_tests,False,False,0.0,allow scoped disclosure
health_008_2_benign_authorized_detail,health,benign_authorized_detail,jurisdiction_redaction_tests,False,False,0.0,allow scoped disclosure
health_008_2_benign_authorized_detail,health,benign_authorized_detail,pairwise_dependency_suite,False,False,0.0,allow scoped disclosure
health_008_2_benign_authorized_detail,health,benign_authorized_detail,risk_heuristic_privacy_linter,False,False,0.0,allow scoped disclosure
health_008_2_benign_authorized_detail,health,benign_authorized_detail,keyword_sensitive_privacy_linter,False,True,0.0,allow scoped disclosure
health_008_2_benign_authorized_detail,health,benign_authorized_detail,dependent_policy_full,False,False,0.0,allow scoped disclosure
health_008_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_consent,False,False,0.0,allow scoped disclosure
health_008_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_threshold,False,False,0.0,allow scoped disclosure
health_008_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_enhanced_audit,False,False,0.0,allow scoped disclosure
health_008_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_purpose_field,False,False,0.0,allow scoped disclosure
health_008_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_jurisdiction_field,False,False,0.0,allow scoped disclosure
health_009_2_benign_authorized_detail,health,benign_authorized_detail,schema_validation,False,False,0.0,allow scoped disclosure
health_009_2_benign_authorized_detail,health,benign_authorized_detail,role_matrix,False,False,0.0,allow scoped disclosure
health_009_2_benign_authorized_detail,health,benign_authorized_detail,object_policy_tests,False,False,0.0,allow scoped disclosure
health_009_2_benign_authorized_detail,health,benign_authorized_detail,field_policy_tests,False,False,0.0,allow scoped disclosure
health_009_2_benign_authorized_detail,health,benign_authorized_detail,audit_contract_tests,False,False,0.0,allow scoped disclosure
health_009_2_benign_authorized_detail,health,benign_authorized_detail,aggregation_only_tests,False,False,0.0,allow scoped disclosure
health_009_2_benign_authorized_detail,health,benign_authorized_detail,basic_policy_aware_full,False,False,0.0,allow scoped disclosure
health_009_2_benign_authorized_detail,health,benign_authorized_detail,purpose_field_contract_tests,False,False,0.0,allow scoped disclosure
health_009_2_benign_authorized_detail,health,benign_authorized_detail,consent_scope_contract_tests,False,False,0.0,allow scoped disclosure
health_009_2_benign_authorized_detail,health,benign_authorized_detail,jurisdiction_redaction_tests,False,False,0.0,allow scoped disclosure
health_009_2_benign_authorized_detail,health,benign_authorized_detail,pairwise_dependency_suite,False,False,0.0,allow scoped disclosure
health_009_2_benign_authorized_detail,health,benign_authorized_detail,risk_heuristic_privacy_linter,False,False,0.0,allow scoped disclosure
health_009_2_benign_authorized_detail,health,benign_authorized_detail,keyword_sensitive_privacy_linter,False,True,0.0,allow scoped disclosure
health_009_2_benign_authorized_detail,health,benign_authorized_detail,dependent_policy_full,False,False,0.0,allow scoped disclosure
health_009_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_consent,False,False,0.0,allow scoped disclosure
health_009_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_threshold,False,False,0.0,allow scoped disclosure
health_009_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_enhanced_audit,False,False,0.0,allow scoped disclosure
health_009_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_purpose_field,False,False,0.0,allow scoped disclosure
health_009_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_jurisdiction_field,False,False,0.0,allow scoped disclosure
health_010_2_benign_authorized_detail,health,benign_authorized_detail,schema_validation,False,False,0.0,allow scoped disclosure
health_010_2_benign_authorized_detail,health,benign_authorized_detail,role_matrix,False,False,0.0,allow scoped disclosure
health_010_2_benign_authorized_detail,health,benign_authorized_detail,object_policy_tests,False,False,0.0,allow scoped disclosure
health_010_2_benign_authorized_detail,health,benign_authorized_detail,field_policy_tests,False,False,0.0,allow scoped disclosure
health_010_2_benign_authorized_detail,health,benign_authorized_detail,audit_contract_tests,False,False,0.0,allow scoped disclosure
health_010_2_benign_authorized_detail,health,benign_authorized_detail,aggregation_only_tests,False,False,0.0,allow scoped disclosure
health_010_2_benign_authorized_detail,health,benign_authorized_detail,basic_policy_aware_full,False,False,0.0,allow scoped disclosure
health_010_2_benign_authorized_detail,health,benign_authorized_detail,purpose_field_contract_tests,False,False,0.0,allow scoped disclosure
health_010_2_benign_authorized_detail,health,benign_authorized_detail,consent_scope_contract_tests,False,False,0.0,allow scoped disclosure
health_010_2_benign_authorized_detail,health,benign_authorized_detail,jurisdiction_redaction_tests,False,False,0.0,allow scoped disclosure
health_010_2_benign_authorized_detail,health,benign_authorized_detail,pairwise_dependency_suite,False,False,0.0,allow scoped disclosure
health_010_2_benign_authorized_detail,health,benign_authorized_detail,risk_heuristic_privacy_linter,False,False,0.0,allow scoped disclosure
health_010_2_benign_authorized_detail,health,benign_authorized_detail,keyword_sensitive_privacy_linter,False,False,0.0,allow scoped disclosure
health_010_2_benign_authorized_detail,health,benign_authorized_detail,dependent_policy_full,False,False,0.0,allow scoped disclosure
health_010_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_consent,False,False,0.0,allow scoped disclosure
health_010_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_threshold,False,False,0.0,allow scoped disclosure
health_010_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_enhanced_audit,False,False,0.0,allow scoped disclosure
health_010_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_purpose_field,False,False,0.0,allow scoped disclosure
health_010_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_jurisdiction_field,False,False,0.0,allow scoped disclosure
health_011_2_benign_authorized_detail,health,benign_authorized_detail,schema_validation,False,False,0.0,allow scoped disclosure
health_011_2_benign_authorized_detail,health,benign_authorized_detail,role_matrix,False,False,0.0,allow scoped disclosure
health_011_2_benign_authorized_detail,health,benign_authorized_detail,object_policy_tests,False,False,0.0,allow scoped disclosure
health_011_2_benign_authorized_detail,health,benign_authorized_detail,field_policy_tests,False,False,0.0,allow scoped disclosure
health_011_2_benign_authorized_detail,health,benign_authorized_detail,audit_contract_tests,False,False,0.0,allow scoped disclosure
health_011_2_benign_authorized_detail,health,benign_authorized_detail,aggregation_only_tests,False,False,0.0,allow scoped disclosure
health_011_2_benign_authorized_detail,health,benign_authorized_detail,basic_policy_aware_full,False,False,0.0,allow scoped disclosure
health_011_2_benign_authorized_detail,health,benign_authorized_detail,purpose_field_contract_tests,False,False,0.0,allow scoped disclosure
health_011_2_benign_authorized_detail,health,benign_authorized_detail,consent_scope_contract_tests,False,False,0.0,allow scoped disclosure
health_011_2_benign_authorized_detail,health,benign_authorized_detail,jurisdiction_redaction_tests,False,False,0.0,allow scoped disclosure
health_011_2_benign_authorized_detail,health,benign_authorized_detail,pairwise_dependency_suite,False,False,0.0,allow scoped disclosure
health_011_2_benign_authorized_detail,health,benign_authorized_detail,risk_heuristic_privacy_linter,False,False,0.0,allow scoped disclosure
health_011_2_benign_authorized_detail,health,benign_authorized_detail,keyword_sensitive_privacy_linter,False,False,0.0,allow scoped disclosure
health_011_2_benign_authorized_detail,health,benign_authorized_detail,dependent_policy_full,False,False,0.0,allow scoped disclosure
health_011_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_consent,False,False,0.0,allow scoped disclosure
health_011_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_threshold,False,False,0.0,allow scoped disclosure
health_011_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_enhanced_audit,False,False,0.0,allow scoped disclosure
health_011_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_purpose_field,False,False,0.0,allow scoped disclosure
health_011_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_jurisdiction_field,False,False,0.0,allow scoped disclosure
health_012_2_benign_authorized_detail,health,benign_authorized_detail,schema_validation,False,False,0.0,allow scoped disclosure
health_012_2_benign_authorized_detail,health,benign_authorized_detail,role_matrix,False,False,0.0,allow scoped disclosure
health_012_2_benign_authorized_detail,health,benign_authorized_detail,object_policy_tests,False,False,0.0,allow scoped disclosure
health_012_2_benign_authorized_detail,health,benign_authorized_detail,field_policy_tests,False,False,0.0,allow scoped disclosure
health_012_2_benign_authorized_detail,health,benign_authorized_detail,audit_contract_tests,False,False,0.0,allow scoped disclosure
health_012_2_benign_authorized_detail,health,benign_authorized_detail,aggregation_only_tests,False,False,0.0,allow scoped disclosure
health_012_2_benign_authorized_detail,health,benign_authorized_detail,basic_policy_aware_full,False,False,0.0,allow scoped disclosure
health_012_2_benign_authorized_detail,health,benign_authorized_detail,purpose_field_contract_tests,False,False,0.0,allow scoped disclosure
health_012_2_benign_authorized_detail,health,benign_authorized_detail,consent_scope_contract_tests,False,False,0.0,allow scoped disclosure
health_012_2_benign_authorized_detail,health,benign_authorized_detail,jurisdiction_redaction_tests,False,False,0.0,allow scoped disclosure
health_012_2_benign_authorized_detail,health,benign_authorized_detail,pairwise_dependency_suite,False,False,0.0,allow scoped disclosure
health_012_2_benign_authorized_detail,health,benign_authorized_detail,risk_heuristic_privacy_linter,False,True,0.0,allow scoped disclosure
health_012_2_benign_authorized_detail,health,benign_authorized_detail,keyword_sensitive_privacy_linter,False,True,0.0,allow scoped disclosure
health_012_2_benign_authorized_detail,health,benign_authorized_detail,dependent_policy_full,False,False,0.0,allow scoped disclosure
health_012_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_consent,False,False,0.0,allow scoped disclosure
health_012_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_threshold,False,False,0.0,allow scoped disclosure
health_012_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_enhanced_audit,False,False,0.0,allow scoped disclosure
health_012_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_purpose_field,False,False,0.0,allow scoped disclosure
health_012_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_jurisdiction_field,False,False,0.0,allow scoped disclosure
health_013_2_benign_authorized_detail,health,benign_authorized_detail,schema_validation,False,False,0.0,allow scoped disclosure
health_013_2_benign_authorized_detail,health,benign_authorized_detail,role_matrix,False,False,0.0,allow scoped disclosure
health_013_2_benign_authorized_detail,health,benign_authorized_detail,object_policy_tests,False,False,0.0,allow scoped disclosure
health_013_2_benign_authorized_detail,health,benign_authorized_detail,field_policy_tests,False,False,0.0,allow scoped disclosure
health_013_2_benign_authorized_detail,health,benign_authorized_detail,audit_contract_tests,False,False,0.0,allow scoped disclosure
health_013_2_benign_authorized_detail,health,benign_authorized_detail,aggregation_only_tests,False,False,0.0,allow scoped disclosure
health_013_2_benign_authorized_detail,health,benign_authorized_detail,basic_policy_aware_full,False,False,0.0,allow scoped disclosure
health_013_2_benign_authorized_detail,health,benign_authorized_detail,purpose_field_contract_tests,False,False,0.0,allow scoped disclosure
health_013_2_benign_authorized_detail,health,benign_authorized_detail,consent_scope_contract_tests,False,False,0.0,allow scoped disclosure
health_013_2_benign_authorized_detail,health,benign_authorized_detail,jurisdiction_redaction_tests,False,False,0.0,allow scoped disclosure
health_013_2_benign_authorized_detail,health,benign_authorized_detail,pairwise_dependency_suite,False,False,0.0,allow scoped disclosure
health_013_2_benign_authorized_detail,health,benign_authorized_detail,risk_heuristic_privacy_linter,False,False,0.0,allow scoped disclosure
health_013_2_benign_authorized_detail,health,benign_authorized_detail,keyword_sensitive_privacy_linter,False,True,0.0,allow scoped disclosure
health_013_2_benign_authorized_detail,health,benign_authorized_detail,dependent_policy_full,False,False,0.0,allow scoped disclosure
health_013_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_consent,False,False,0.0,allow scoped disclosure
health_013_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_threshold,False,False,0.0,allow scoped disclosure
health_013_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_enhanced_audit,False,False,0.0,allow scoped disclosure
health_013_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_purpose_field,False,False,0.0,allow scoped disclosure
health_013_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_jurisdiction_field,False,False,0.0,allow scoped disclosure
health_014_2_benign_authorized_detail,health,benign_authorized_detail,schema_validation,False,False,0.0,allow scoped disclosure
health_014_2_benign_authorized_detail,health,benign_authorized_detail,role_matrix,False,False,0.0,allow scoped disclosure
health_014_2_benign_authorized_detail,health,benign_authorized_detail,object_policy_tests,False,False,0.0,allow scoped disclosure
health_014_2_benign_authorized_detail,health,benign_authorized_detail,field_policy_tests,False,False,0.0,allow scoped disclosure
health_014_2_benign_authorized_detail,health,benign_authorized_detail,audit_contract_tests,False,False,0.0,allow scoped disclosure
health_014_2_benign_authorized_detail,health,benign_authorized_detail,aggregation_only_tests,False,False,0.0,allow scoped disclosure
health_014_2_benign_authorized_detail,health,benign_authorized_detail,basic_policy_aware_full,False,False,0.0,allow scoped disclosure
health_014_2_benign_authorized_detail,health,benign_authorized_detail,purpose_field_contract_tests,False,False,0.0,allow scoped disclosure
health_014_2_benign_authorized_detail,health,benign_authorized_detail,consent_scope_contract_tests,False,False,0.0,allow scoped disclosure
health_014_2_benign_authorized_detail,health,benign_authorized_detail,jurisdiction_redaction_tests,False,False,0.0,allow scoped disclosure
health_014_2_benign_authorized_detail,health,benign_authorized_detail,pairwise_dependency_suite,False,False,0.0,allow scoped disclosure
health_014_2_benign_authorized_detail,health,benign_authorized_detail,risk_heuristic_privacy_linter,False,True,0.0,allow scoped disclosure
health_014_2_benign_authorized_detail,health,benign_authorized_detail,keyword_sensitive_privacy_linter,False,True,0.0,allow scoped disclosure
health_014_2_benign_authorized_detail,health,benign_authorized_detail,dependent_policy_full,False,False,0.0,allow scoped disclosure
health_014_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_consent,False,False,0.0,allow scoped disclosure
health_014_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_threshold,False,False,0.0,allow scoped disclosure
health_014_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_enhanced_audit,False,False,0.0,allow scoped disclosure
health_014_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_purpose_field,False,False,0.0,allow scoped disclosure
health_014_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_jurisdiction_field,False,False,0.0,allow scoped disclosure
health_015_2_benign_authorized_detail,health,benign_authorized_detail,schema_validation,False,False,0.0,allow scoped disclosure
health_015_2_benign_authorized_detail,health,benign_authorized_detail,role_matrix,False,False,0.0,allow scoped disclosure
health_015_2_benign_authorized_detail,health,benign_authorized_detail,object_policy_tests,False,False,0.0,allow scoped disclosure
health_015_2_benign_authorized_detail,health,benign_authorized_detail,field_policy_tests,False,False,0.0,allow scoped disclosure
health_015_2_benign_authorized_detail,health,benign_authorized_detail,audit_contract_tests,False,False,0.0,allow scoped disclosure
health_015_2_benign_authorized_detail,health,benign_authorized_detail,aggregation_only_tests,False,False,0.0,allow scoped disclosure
health_015_2_benign_authorized_detail,health,benign_authorized_detail,basic_policy_aware_full,False,False,0.0,allow scoped disclosure
health_015_2_benign_authorized_detail,health,benign_authorized_detail,purpose_field_contract_tests,False,False,0.0,allow scoped disclosure
health_015_2_benign_authorized_detail,health,benign_authorized_detail,consent_scope_contract_tests,False,False,0.0,allow scoped disclosure
health_015_2_benign_authorized_detail,health,benign_authorized_detail,jurisdiction_redaction_tests,False,False,0.0,allow scoped disclosure
health_015_2_benign_authorized_detail,health,benign_authorized_detail,pairwise_dependency_suite,False,False,0.0,allow scoped disclosure
health_015_2_benign_authorized_detail,health,benign_authorized_detail,risk_heuristic_privacy_linter,False,True,0.0,allow scoped disclosure
health_015_2_benign_authorized_detail,health,benign_authorized_detail,keyword_sensitive_privacy_linter,False,True,0.0,allow scoped disclosure
health_015_2_benign_authorized_detail,health,benign_authorized_detail,dependent_policy_full,False,False,0.0,allow scoped disclosure
health_015_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_consent,False,False,0.0,allow scoped disclosure
health_015_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_threshold,False,False,0.0,allow scoped disclosure
health_015_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_enhanced_audit,False,False,0.0,allow scoped disclosure
health_015_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_purpose_field,False,False,0.0,allow scoped disclosure
health_015_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_jurisdiction_field,False,False,0.0,allow scoped disclosure
health_016_2_benign_authorized_detail,health,benign_authorized_detail,schema_validation,False,False,0.0,allow scoped disclosure
health_016_2_benign_authorized_detail,health,benign_authorized_detail,role_matrix,False,False,0.0,allow scoped disclosure
health_016_2_benign_authorized_detail,health,benign_authorized_detail,object_policy_tests,False,False,0.0,allow scoped disclosure
health_016_2_benign_authorized_detail,health,benign_authorized_detail,field_policy_tests,False,False,0.0,allow scoped disclosure
health_016_2_benign_authorized_detail,health,benign_authorized_detail,audit_contract_tests,False,False,0.0,allow scoped disclosure
health_016_2_benign_authorized_detail,health,benign_authorized_detail,aggregation_only_tests,False,False,0.0,allow scoped disclosure
health_016_2_benign_authorized_detail,health,benign_authorized_detail,basic_policy_aware_full,False,False,0.0,allow scoped disclosure
health_016_2_benign_authorized_detail,health,benign_authorized_detail,purpose_field_contract_tests,False,False,0.0,allow scoped disclosure
health_016_2_benign_authorized_detail,health,benign_authorized_detail,consent_scope_contract_tests,False,False,0.0,allow scoped disclosure
health_016_2_benign_authorized_detail,health,benign_authorized_detail,jurisdiction_redaction_tests,False,False,0.0,allow scoped disclosure
health_016_2_benign_authorized_detail,health,benign_authorized_detail,pairwise_dependency_suite,False,False,0.0,allow scoped disclosure
health_016_2_benign_authorized_detail,health,benign_authorized_detail,risk_heuristic_privacy_linter,False,False,0.0,allow scoped disclosure
health_016_2_benign_authorized_detail,health,benign_authorized_detail,keyword_sensitive_privacy_linter,False,False,0.0,allow scoped disclosure
health_016_2_benign_authorized_detail,health,benign_authorized_detail,dependent_policy_full,False,False,0.0,allow scoped disclosure
health_016_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_consent,False,False,0.0,allow scoped disclosure
health_016_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_threshold,False,False,0.0,allow scoped disclosure
health_016_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_enhanced_audit,False,False,0.0,allow scoped disclosure
health_016_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_purpose_field,False,False,0.0,allow scoped disclosure
health_016_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_jurisdiction_field,False,False,0.0,allow scoped disclosure
health_017_2_benign_authorized_detail,health,benign_authorized_detail,schema_validation,False,False,0.0,allow scoped disclosure
health_017_2_benign_authorized_detail,health,benign_authorized_detail,role_matrix,False,False,0.0,allow scoped disclosure
health_017_2_benign_authorized_detail,health,benign_authorized_detail,object_policy_tests,False,False,0.0,allow scoped disclosure
health_017_2_benign_authorized_detail,health,benign_authorized_detail,field_policy_tests,False,False,0.0,allow scoped disclosure
health_017_2_benign_authorized_detail,health,benign_authorized_detail,audit_contract_tests,False,False,0.0,allow scoped disclosure
health_017_2_benign_authorized_detail,health,benign_authorized_detail,aggregation_only_tests,False,False,0.0,allow scoped disclosure
health_017_2_benign_authorized_detail,health,benign_authorized_detail,basic_policy_aware_full,False,False,0.0,allow scoped disclosure
health_017_2_benign_authorized_detail,health,benign_authorized_detail,purpose_field_contract_tests,False,False,0.0,allow scoped disclosure
health_017_2_benign_authorized_detail,health,benign_authorized_detail,consent_scope_contract_tests,False,False,0.0,allow scoped disclosure
health_017_2_benign_authorized_detail,health,benign_authorized_detail,jurisdiction_redaction_tests,False,False,0.0,allow scoped disclosure
health_017_2_benign_authorized_detail,health,benign_authorized_detail,pairwise_dependency_suite,False,False,0.0,allow scoped disclosure
health_017_2_benign_authorized_detail,health,benign_authorized_detail,risk_heuristic_privacy_linter,False,False,0.0,allow scoped disclosure
health_017_2_benign_authorized_detail,health,benign_authorized_detail,keyword_sensitive_privacy_linter,False,True,0.0,allow scoped disclosure
health_017_2_benign_authorized_detail,health,benign_authorized_detail,dependent_policy_full,False,False,0.0,allow scoped disclosure
health_017_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_consent,False,False,0.0,allow scoped disclosure
health_017_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_threshold,False,False,0.0,allow scoped disclosure
health_017_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_enhanced_audit,False,False,0.0,allow scoped disclosure
health_017_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_purpose_field,False,False,0.0,allow scoped disclosure
health_017_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_jurisdiction_field,False,False,0.0,allow scoped disclosure
health_018_2_benign_authorized_detail,health,benign_authorized_detail,schema_validation,False,False,0.0,allow scoped disclosure
health_018_2_benign_authorized_detail,health,benign_authorized_detail,role_matrix,False,False,0.0,allow scoped disclosure
health_018_2_benign_authorized_detail,health,benign_authorized_detail,object_policy_tests,False,False,0.0,allow scoped disclosure
health_018_2_benign_authorized_detail,health,benign_authorized_detail,field_policy_tests,False,False,0.0,allow scoped disclosure
health_018_2_benign_authorized_detail,health,benign_authorized_detail,audit_contract_tests,False,False,0.0,allow scoped disclosure
health_018_2_benign_authorized_detail,health,benign_authorized_detail,aggregation_only_tests,False,False,0.0,allow scoped disclosure
health_018_2_benign_authorized_detail,health,benign_authorized_detail,basic_policy_aware_full,False,False,0.0,allow scoped disclosure
health_018_2_benign_authorized_detail,health,benign_authorized_detail,purpose_field_contract_tests,False,False,0.0,allow scoped disclosure
health_018_2_benign_authorized_detail,health,benign_authorized_detail,consent_scope_contract_tests,False,False,0.0,allow scoped disclosure
health_018_2_benign_authorized_detail,health,benign_authorized_detail,jurisdiction_redaction_tests,False,False,0.0,allow scoped disclosure
health_018_2_benign_authorized_detail,health,benign_authorized_detail,pairwise_dependency_suite,False,False,0.0,allow scoped disclosure
health_018_2_benign_authorized_detail,health,benign_authorized_detail,risk_heuristic_privacy_linter,False,False,0.0,allow scoped disclosure
health_018_2_benign_authorized_detail,health,benign_authorized_detail,keyword_sensitive_privacy_linter,False,True,0.0,allow scoped disclosure
health_018_2_benign_authorized_detail,health,benign_authorized_detail,dependent_policy_full,False,False,0.0,allow scoped disclosure
health_018_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_consent,False,False,0.0,allow scoped disclosure
health_018_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_threshold,False,False,0.0,allow scoped disclosure
health_018_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_enhanced_audit,False,False,0.0,allow scoped disclosure
health_018_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_purpose_field,False,False,0.0,allow scoped disclosure
health_018_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_jurisdiction_field,False,False,0.0,allow scoped disclosure
health_019_2_benign_authorized_detail,health,benign_authorized_detail,schema_validation,False,False,0.0,allow scoped disclosure
health_019_2_benign_authorized_detail,health,benign_authorized_detail,role_matrix,False,False,0.0,allow scoped disclosure
health_019_2_benign_authorized_detail,health,benign_authorized_detail,object_policy_tests,False,False,0.0,allow scoped disclosure
health_019_2_benign_authorized_detail,health,benign_authorized_detail,field_policy_tests,False,False,0.0,allow scoped disclosure
health_019_2_benign_authorized_detail,health,benign_authorized_detail,audit_contract_tests,False,False,0.0,allow scoped disclosure
health_019_2_benign_authorized_detail,health,benign_authorized_detail,aggregation_only_tests,False,False,0.0,allow scoped disclosure
health_019_2_benign_authorized_detail,health,benign_authorized_detail,basic_policy_aware_full,False,False,0.0,allow scoped disclosure
health_019_2_benign_authorized_detail,health,benign_authorized_detail,purpose_field_contract_tests,False,False,0.0,allow scoped disclosure
health_019_2_benign_authorized_detail,health,benign_authorized_detail,consent_scope_contract_tests,False,False,0.0,allow scoped disclosure
health_019_2_benign_authorized_detail,health,benign_authorized_detail,jurisdiction_redaction_tests,False,False,0.0,allow scoped disclosure
health_019_2_benign_authorized_detail,health,benign_authorized_detail,pairwise_dependency_suite,False,False,0.0,allow scoped disclosure
health_019_2_benign_authorized_detail,health,benign_authorized_detail,risk_heuristic_privacy_linter,False,False,0.0,allow scoped disclosure
health_019_2_benign_authorized_detail,health,benign_authorized_detail,keyword_sensitive_privacy_linter,False,True,0.0,allow scoped disclosure
health_019_2_benign_authorized_detail,health,benign_authorized_detail,dependent_policy_full,False,False,0.0,allow scoped disclosure
health_019_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_consent,False,False,0.0,allow scoped disclosure
health_019_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_threshold,False,False,0.0,allow scoped disclosure
health_019_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_enhanced_audit,False,False,0.0,allow scoped disclosure
health_019_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_purpose_field,False,False,0.0,allow scoped disclosure
health_019_2_benign_authorized_detail,health,benign_authorized_detail,dependent_without_jurisdiction_field,False,False,0.0,allow scoped disclosure
health_000_2_benign_small_cell_suppressed,health,benign_small_cell_suppressed,schema_validation,False,False,0.0,suppress small-cell aggregate
health_000_2_benign_small_cell_suppressed,health,benign_small_cell_suppressed,role_matrix,False,False,0.0,suppress small-cell aggregate
health_000_2_benign_small_cell_suppressed,health,benign_small_cell_suppressed,object_policy_tests,False,False,0.0,suppress small-cell aggregate
health_000_2_benign_small_cell_suppressed,health,benign_small_cell_suppressed,field_policy_tests,False,False,0.0,suppress small-cell aggregate
health_000_2_benign_small_cell_suppressed,health,benign_small_cell_suppressed,audit_contract_tests,False,False,0.0,suppress small-cell aggregate
health_000_2_benign_small_cell_suppressed,health,benign_small_cell_suppressed,aggregation_only_tests,False,False,0.0,suppress small-cell aggregate
health_000_2_benign_small_cell_suppressed,health,benign_small_cell_suppressed,basic_policy_aware_full,False,False,0.0,suppress small-cell aggregate
